subject,world,path,squaretype,nodeName,availableChildName,nodeValue,chosen,ncells,nsteps,nstepsfromroot
S61913516,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S61913516,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S61913516,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S61913516,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S31520197,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S31520197,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S31520197,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S86178371,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S86178371,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S86178371,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S9302220,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S9302220,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S9302220,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S51693885,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S51693885,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S51693885,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S99991343,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S99991343,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S99991343,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S99991343,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S84565588,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S84565588,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S84565588,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S84565588,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S56618969,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S56618969,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S56618969,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S56618969,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S57356312,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S57356312,Loop_1,"p(0, 7)",X,N62643,N30259,,TRUE,1,5,5
S57356312,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S57356312,Loop_1,"p(7, 0);p(6, 0);p(5, 0);p(5, 1);p(5, 2);p(5, 3)",D,N30259,N59324,,TRUE,6,6,11
S24416072,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S24416072,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S24416072,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S24416072,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S84421241,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S84421241,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S84421241,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S84421241,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S96682031,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S96682031,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S96682031,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S52166887,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S52166887,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S52166887,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S52166887,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S41326310,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S41326310,Loop_1,"p(0, 7)",X,N62643,N30259,,TRUE,1,5,5
S41326310,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S41326310,Loop_1,"p(7, 0);p(6, 0);p(5, 0);p(5, 1);p(5, 2);p(5, 3)",D,N30259,N59324,,TRUE,6,6,11
S29601985,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S29601985,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S29601985,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S78533889,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S78533889,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S78533889,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S13364978,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S13364978,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S13364978,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S13364978,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S8758558,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S8758558,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S8758558,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S30730813,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S30730813,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S30730813,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S55576192,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S55576192,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S55576192,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S68573742,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S68573742,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S68573742,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S48638766,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S48638766,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S48638766,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S48638766,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S9401020,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S9401020,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S9401020,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S9401020,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S44804838,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S44804838,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S44804838,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S34813648,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S34813648,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S34813648,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S85185002,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S85185002,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S85185002,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S34482687,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S34482687,Loop_1,"p(0, 7)",X,N62643,N30259,,TRUE,1,5,5
S34482687,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S34482687,Loop_1,"p(7, 0);p(6, 0);p(5, 0);p(5, 1);p(5, 2);p(5, 3)",D,N30259,N59324,,TRUE,6,6,11
S35976932,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S35976932,Loop_1,"p(0, 7)",X,N62643,N30259,,TRUE,1,5,5
S35976932,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S35976932,Loop_1,"p(7, 0);p(6, 0);p(5, 0);p(5, 1);p(5, 2);p(5, 3)",D,N30259,N59324,,TRUE,6,6,11
S55747864,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S55747864,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S55747864,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S55747864,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S26897955,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S26897955,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S26897955,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S12883980,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S12883980,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S12883980,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S74799945,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S74799945,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S74799945,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S74799945,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S84991550,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S84991550,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S84991550,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S84991550,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S57902087,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S57902087,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S57902087,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S57902087,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S2356784,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S2356784,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S2356784,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S33219199,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S33219199,Loop_1,"p(0, 7)",X,N62643,N30259,,TRUE,1,5,5
S33219199,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S33219199,Loop_1,"p(7, 0);p(6, 0);p(5, 0);p(5, 1);p(5, 2);p(5, 3)",D,N30259,N59324,,TRUE,6,6,11
S6630129,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S6630129,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S6630129,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S6630129,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S19546166,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S19546166,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S19546166,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S86127751,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S86127751,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S86127751,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S55878958,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S55878958,Loop_1,"p(0, 7)",X,N62643,N30259,,TRUE,1,5,5
S55878958,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S55878958,Loop_1,"p(7, 0);p(6, 0);p(5, 0);p(5, 1);p(5, 2);p(5, 3)",D,N30259,N59324,,TRUE,6,6,11
S98816579,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S98816579,Loop_1,"p(0, 7)",X,N62643,N30259,,TRUE,1,5,5
S98816579,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S98816579,Loop_1,"p(7, 0);p(6, 0);p(5, 0);p(5, 1);p(5, 2);p(5, 3)",D,N30259,N59324,,TRUE,6,6,11
S97888932,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S97888932,Loop_1,"p(0, 7)",X,N62643,N30259,,TRUE,1,5,5
S97888932,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S97888932,Loop_1,"p(7, 0);p(6, 0);p(5, 0);p(5, 1);p(5, 2);p(5, 3)",D,N30259,N59324,,TRUE,6,6,11
S47684253,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S47684253,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S47684253,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S89474632,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S89474632,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S89474632,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S89474632,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S53150339,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S53150339,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S53150339,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S44310801,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S44310801,Loop_1,"p(0, 7)",X,N62643,N30259,,TRUE,1,5,5
S44310801,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S44310801,Loop_1,"p(7, 0);p(6, 0);p(5, 0);p(5, 1);p(5, 2);p(5, 3)",D,N30259,N59324,,TRUE,6,6,11
S40001880,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S40001880,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S40001880,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S40001880,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S15975550,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S15975550,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S15975550,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S15975550,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S96558290,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S96558290,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S96558290,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S21173502,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S21173502,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S21173502,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S1348601,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S1348601,Loop_1,"p(0, 7)",X,N62643,N30259,,TRUE,1,5,5
S1348601,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S1348601,Loop_1,"p(7, 0);p(6, 0);p(5, 0);p(5, 1);p(5, 2);p(5, 3)",D,N30259,N59324,,TRUE,6,6,11
S12588186,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S12588186,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S12588186,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S99570039,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S99570039,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S99570039,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S75163036,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S75163036,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S75163036,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S12508800,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S12508800,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S12508800,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S72002294,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S72002294,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S72002294,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S40690866,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S40690866,Loop_1,"p(0, 7)",X,N62643,N30259,,TRUE,1,5,5
S40690866,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S40690866,Loop_1,"p(7, 0);p(6, 0);p(5, 0);p(5, 1);p(5, 2);p(5, 3)",D,N30259,N59324,,TRUE,6,6,11
S11207975,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S11207975,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S11207975,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S11207975,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S25371665,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S25371665,Loop_1,"p(0, 7)",X,N62643,N30259,,TRUE,1,5,5
S25371665,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S25371665,Loop_1,"p(7, 0);p(6, 0);p(5, 0);p(5, 1);p(5, 2);p(5, 3)",D,N30259,N59324,,TRUE,6,6,11
S33556439,Loop_1,"p(0, 7)",X,N62643,N98452,,FALSE,1,3,3
S33556439,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S33556439,Loop_1,"p(0, 7)",X,N62643,N46040,,TRUE,6,7,7
S38995809,Loop_1,"p(0, 7)",X,N62643,N98452,,TRUE,1,3,3
S38995809,Loop_1,"p(0, 7)",X,N62643,N30259,,FALSE,1,5,5
S38995809,Loop_1,"p(0, 7)",X,N62643,N46040,,FALSE,6,7,7
S38995809,Loop_1,"p(7, 0);p(7, 1);p(7, 2);p(7, 3)",D,N98452,N45342,,TRUE,6,8,11
S8400090,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,TRUE,3,3,3
S8400090,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,FALSE,4,5,5
S8400090,Equal_6vs3_mirror,"p(2, 4);p(2, 5);p(2, 6);p(2, 7)",D,N79961,N23503,,TRUE,4,8,11
S64663250,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S64663250,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
S47804928,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,TRUE,3,3,3
S47804928,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,FALSE,4,5,5
S47804928,Equal_6vs3_mirror,"p(2, 4);p(2, 5);p(2, 6);p(2, 7)",D,N79961,N23503,,TRUE,4,8,11
S17865914,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S17865914,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
S73803980,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,TRUE,3,3,3
S73803980,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,FALSE,4,5,5
S73803980,Equal_6vs3_mirror,"p(2, 4);p(2, 5);p(2, 6);p(2, 7)",D,N79961,N23503,,TRUE,4,8,11
S99057858,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,TRUE,3,3,3
S99057858,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,FALSE,4,5,5
S99057858,Equal_6vs3_mirror,"p(2, 4);p(2, 5);p(2, 6);p(2, 7)",D,N79961,N23503,,TRUE,4,8,11
S5630936,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,TRUE,3,3,3
S5630936,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,FALSE,4,5,5
S5630936,Equal_6vs3_mirror,"p(2, 4);p(2, 5);p(2, 6);p(2, 7)",D,N79961,N23503,,TRUE,4,8,11
S59543242,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S59543242,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
S2231716,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,TRUE,3,3,3
S2231716,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,FALSE,4,5,5
S2231716,Equal_6vs3_mirror,"p(2, 4);p(2, 5);p(2, 6);p(2, 7)",D,N79961,N23503,,TRUE,4,8,11
S6822061,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,TRUE,3,3,3
S6822061,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,FALSE,4,5,5
S6822061,Equal_6vs3_mirror,"p(2, 4);p(2, 5);p(2, 6);p(2, 7)",D,N79961,N23503,,TRUE,4,8,11
S96025731,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S96025731,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
S40075314,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S40075314,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
S2812871,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S2812871,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
S94003603,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S94003603,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
S96801013,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,TRUE,3,3,3
S96801013,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,FALSE,4,5,5
S96801013,Equal_6vs3_mirror,"p(2, 4);p(2, 5);p(2, 6);p(2, 7)",D,N79961,N23503,,TRUE,4,8,11
S42579176,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S42579176,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
S84110968,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S84110968,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
S91150056,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S91150056,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
S50703067,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S50703067,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
S13676248,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S13676248,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
S1925551,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,TRUE,3,3,3
S1925551,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,FALSE,4,5,5
S1925551,Equal_6vs3_mirror,"p(2, 4);p(2, 5);p(2, 6);p(2, 7)",D,N79961,N23503,,TRUE,4,8,11
S8213306,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S8213306,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
S29147503,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S29147503,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
S59709097,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,TRUE,3,3,3
S59709097,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,FALSE,4,5,5
S59709097,Equal_6vs3_mirror,"p(2, 4);p(2, 5);p(2, 6);p(2, 7)",D,N79961,N23503,,TRUE,4,8,11
S26762995,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,TRUE,3,3,3
S26762995,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,FALSE,4,5,5
S26762995,Equal_6vs3_mirror,"p(2, 4);p(2, 5);p(2, 6);p(2, 7)",D,N79961,N23503,,TRUE,4,8,11
S70125846,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S70125846,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
S38808275,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S38808275,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
S15992896,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,TRUE,3,3,3
S15992896,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,FALSE,4,5,5
S15992896,Equal_6vs3_mirror,"p(2, 4);p(2, 5);p(2, 6);p(2, 7)",D,N79961,N23503,,TRUE,4,8,11
S97576529,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S97576529,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
S43329812,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,TRUE,3,3,3
S43329812,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,FALSE,4,5,5
S43329812,Equal_6vs3_mirror,"p(2, 4);p(2, 5);p(2, 6);p(2, 7)",D,N79961,N23503,,TRUE,4,8,11
S69282470,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S69282470,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
S30232939,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N79961,,FALSE,3,3,3
S30232939,Equal_6vs3_mirror,"p(4, 2)",X,N36202,N11570,,TRUE,4,5,5
